Epoch,Loss train,Loss val,Deviation train,Deviation val
0,0.041124757598428166,0.050796112593482524,0.6991208791732788,0.8635339140892029
1,0.038569190922905415,0.04697793020921595,0.6556762456893921,0.7986248135566711
2,0.035029088749605065,0.042153274311738854,0.5954945087432861,0.7166056632995605
3,0.030166394570294547,0.036362044951495004,0.5128287076950073,0.618154764175415
4,0.024903747965307796,0.02879368732957279,0.42336371541023254,0.4894926846027374
5,0.017842277007944444,0.019643685396979835,0.30331870913505554,0.3339426517486572
6,0.011620680198949926,0.01293008467730354,0.19755156338214874,0.21981143951416016
7,0.010971316519905539,0.012824387234800002,0.18651238083839417,0.21801458299160004
8,0.01622075368376339,0.013170186211081111,0.27575281262397766,0.2238931655883789
9,0.01748473153394811,0.011856096632340375,0.2972404360771179,0.20155364274978638
10,0.014361312284189113,0.01209703613730038,0.2441423088312149,0.20564961433410645
11,0.010806816465714398,0.013838077292722814,0.18371587991714478,0.23524731397628784
12,0.010457152829450719,0.016372056568370146,0.17777159810066223,0.2783249616622925
13,0.009842434350182028,0.019254069117938772,0.16732138395309448,0.3273191750049591
14,0.010562271756284377,0.021066586760913626,0.1795586198568344,0.3581319749355316
15,0.01212236811132992,0.02186868295950048,0.20608025789260864,0.3717676103115082
16,0.01296804319409763,0.021391204174827125,0.22045673429965973,0.36365047097206116
